Query_Seq_ID,Target_Seq_ID,Align_Score,Normalize_Score,Identity,Similarity
O14746,P55899,51.0,0.01,21.60%,30.65%
O14746,Q4G0J3,39.0,0.00,18.26%,35.57%
O14746,P05455,41.0,0.01,21.42%,34.06%
O14746,P60842,43.0,0.01,20.00%,33.64%
O14746,Q9UBU9,64.5,0.01,20.13%,32.00%
O14746,Q9Y6Y0,40.5,0.00,19.44%,33.33%
O14746,Q96BK5,44.0,0.01,21.09%,35.93%
O14746,Q96DU9,59.0,0.01,28.03%,40.18%
O14746,Q9Y2X3,50.5,0.01,16.22%,29.00%
O14746,P17693,45.0,0.01,22.80%,49.12%
O14746,Q9NY12,46.0,0.01,20.00%,40.00%
O14746,Q8TEQ6,60.0,0.00,18.37%,29.96%
O14746,Q00839,68.0,0.01,23.56%,32.46%
O14746,P31269,61.5,0.02,21.40%,26.93%
O14746,Q9NV31,44.5,0.01,22.13%,37.40%
O14746,Q96G21,43.0,0.01,25.34%,39.04%
O14746,P07910,40.5,0.01,33.33%,35.29%
O14746,P61978,87.5,0.02,22.22%,29.62%
O14746,O60341,86.0,0.01,20.39%,31.48%
O14746,P55769,34.5,0.01,20.58%,46.07%
O14746,Q9Y4Z0,36.0,0.01,26.02%,35.61%
O14746,Q9Y4Y9,30.5,0.01,17.85%,36.60%
O14746,Q15233,49.0,0.01,17.43%,29.29%
O14746,Q15788,84.5,0.01,19.92%,32.02%
O14746,O75817,41.5,0.02,22.64%,36.79%
O14746,Q99575,59.5,0.01,19.48%,28.69%
O14746,P04637,59.5,0.01,22.38%,32.23%
O14746,P17980,55.0,0.01,19.80%,37.19%
O14746,P09874,56.0,0.01,18.60%,34.08%
O14746,O94906,86.5,0.01,17.76%,30.45%
O14746,Q6P2Q9,76.0,0.00,17.40%,31.86%
O14746,Q8WXF1,69.0,0.01,25.68%,34.86%
O14746,Q13523,63.0,0.01,25.64%,37.82%
O14746,O43172,58.5,0.01,19.89%,30.36%
O14746,O43447,36.0,0.01,22.00%,42.00%
O14746,P60484,47.5,0.01,25.31%,33.54%
O14746,O43663,54.5,0.01,22.96%,32.59%
O14746,P11940,83.5,0.01,23.75%,32.50%
O14746,P19338,47.5,0.01,17.72%,35.02%
O14746,P26599,42.0,0.01,20.54%,36.30%
O14746,P61964,47.0,0.01,19.37%,29.37%
O14746,Q9HCJ0,79.0,0.01,18.31%,29.98%
O14746,O75643,89.5,0.01,20.10%,33.93%
O14746,Q8NDV7,65.0,0.00,22.51%,32.11%
O14746,Q96PU8,47.5,0.01,27.27%,43.93%
O14746,Q9UKL0,54.0,0.01,19.19%,32.57%
O14746,Q13127,77.5,0.01,21.28%,34.17%
O14746,O15042,54.5,0.00,19.79%,33.26%
O14746,P31483,47.0,0.01,17.39%,27.66%
O14746,Q13263,60.5,0.01,19.51%,32.31%
O14746,Q13595,50.0,0.01,22.88%,32.20%
O14746,Q9BUL9,53.0,0.02,25.58%,32.55%
O14746,P78346,40.5,0.01,24.21%,41.05%
O14746,P09234,71.5,0.03,24.62%,29.85%
O14746,P08621,59.0,0.01,22.92%,32.19%
O14746,P09661,46.5,0.01,22.58%,39.51%
O14746,P09132,31.0,0.01,34.61%,50.00%
O14746,O76094,61.0,0.01,30.76%,40.65%
O14746,Q01130,60.5,0.02,23.33%,32.66%
O14746,Q8N3U4,60.5,0.00,18.52%,33.23%
O14746,Q07955,52.0,0.01,21.32%,31.75%
O14746,O95793,51.5,0.01,18.58%,34.94%
O14746,Q13285,90.0,0.02,21.70%,32.55%
O14746,Q15022,73.0,0.01,18.25%,29.46%
O14746,P16989,72.5,0.02,27.05%,37.05%
O14746,P83876,35.5,0.01,17.64%,45.09%
O14746,P09012,54.5,0.01,23.21%,32.14%
O14746,Q96DI7,59.0,0.01,21.02%,34.23%
O14746,P23246,117.5,0.02,18.54%,28.17%
O14746,Q9Y3B4,32.5,0.01,19.69%,39.39%
O14746,P62312,33.0,0.02,28.57%,39.68%
O14746,Q5S007,60.5,0.00,20.53%,34.85%
O14746,O95777,25.0,0.01,30.76%,69.23%
O14746,Q9UK45,29.0,0.01,28.57%,42.85%
O14746,Q969L4,32.5,0.01,25.21%,39.49%
O14746,P83369,65.0,0.01,19.60%,29.51%
O14746,Q9HCE1,68.0,0.01,20.36%,28.10%
O14746,O00566,91.0,0.02,18.64%,30.99%
O14746,Q9NZI8,55.5,0.01,25.68%,41.28%
O14746,Q9Y6M1,49.0,0.01,24.39%,35.77%
O14746,O00425,44.0,0.01,16.66%,30.44%
O14746,Q7Z3B3,76.0,0.01,18.47%,31.19%
O14746,O94992,79.5,0.02,27.35%,36.32%
O14746,Q9Y333,32.0,0.01,20.87%,30.76%
O14746,P62310,30.0,0.01,22.33%,38.83%
O14746,O15116,36.5,0.01,29.85%,46.26%
O14746,P04150,56.0,0.01,18.79%,31.87%
O14746,Q92522,58.5,0.02,22.42%,31.77%
O14746,Q9UKC9,43.0,0.01,21.56%,36.60%
O14746,O60832,76.0,0.01,19.01%,36.46%
O14746,P15172,67.5,0.02,27.16%,30.86%
O14746,Q14764,59.0,0.01,18.75%,29.87%
O14746,Q6IBM8,58.5,0.01,21.56%,32.34%
O14746,Q8NEI3,37.5,0.01,30.76%,38.46%
O14746,A2VCT9,42.0,0.01,20.00%,35.00%
O14746,A0PJ92,48.5,0.01,18.66%,30.66%
O14746,Q49AS9,49.0,0.01,25.00%,34.09%
O14746,Q6PJX3,35.5,0.01,22.07%,44.15%
O14746,B7ZL34,69.0,0.01,21.22%,28.90%
O14746,Q3MI39,29.5,0.01,35.48%,54.83%
O14746,Q6IPL9,67.0,0.03,25.00%,32.75%
O14746,Q3B891,46.0,0.01,19.89%,34.10%
Q9UHB9,Q9UPQ9,59.0,0.01,30.00%,51.66%
Q9UHB9,Q13148,67.0,0.02,27.38%,36.90%
Q9UHB9,P08579,48.5,0.02,21.81%,36.96%
Q9UHB9,O14746,77.5,0.01,18.33%,33.70%
Q9UHB9,O75940,59.5,0.03,20.10%,40.72%
Q9UHB9,P49458,29.0,0.02,22.72%,37.50%
Q9UHB9,P37108,38.0,0.02,21.84%,36.97%
Q9UHB9,P61011,89.5,0.03,18.03%,32.78%
Q9UHB9,Q96RS0,96.0,0.02,17.92%,33.72%
Q9UHB9,P42224,93.0,0.02,17.17%,34.99%
Q9UHB9,O43818,104.5,0.03,20.36%,34.46%
Q9UHB9,P10155,62.0,0.02,18.75%,32.55%
Q9UHB9,Q9H633,37.5,0.02,22.66%,36.00%
Q9UHB9,P19474,76.5,0.02,20.57%,32.77%
Q9UHB9,O95707,48.5,0.02,21.65%,40.12%
Q9UHB9,P78345,71.5,0.03,20.60%,34.84%
Q9UHB9,P37231,76.5,0.02,20.77%,33.57%
Q9UHB9,O43251,42.5,0.01,21.50%,37.63%
Q9UHB9,P35268,51.5,0.03,25.51%,45.91%
Q9UHB9,P17735,46.5,0.01,17.57%,30.96%
Q9UHB9,O95931,42.0,0.02,22.54%,48.03%
Q9UHB9,Q9NVP2,31.0,0.01,23.52%,32.35%
Q9UHB9,Q9BUQ8,126.0,0.03,19.51%,35.00%
Q9UHB9,Q92841,85.5,0.02,18.43%,31.65%
Q9UHB9,P17844,71.0,0.02,19.73%,30.54%
Q9UHB9,Q8IUX4,40.5,0.01,23.00%,39.82%
Q9UHB9,Q9HCK5,75.5,0.01,18.76%,32.96%
Q9UHB9,Q9UL18,78.5,0.02,19.73%,35.71%
Q9UHB9,Q9H9G7,56.5,0.01,18.72%,34.56%
Q9UHB9,P19447,80.0,0.02,18.89%,31.42%
Q9UHB9,P35637,107.5,0.03,30.84%,42.99%
Q9UHB9,Q15910,53.5,0.01,19.86%,31.92%
Q9UHB9,Q15717,49.5,0.02,26.08%,44.92%
Q9UHB9,Q01844,82.0,0.02,41.50%,41.50%
Q9UHB9,Q96AV8,83.0,0.02,17.70%,33.07%
Q9UHB9,P49711,68.0,0.01,22.42%,36.77%
Q9UHB9,P38432,56.5,0.01,35.41%,39.58%
Q9UHB9,P52943,30.0,0.01,23.52%,33.33%
Q9UHB9,Q9UKV8,69.5,0.01,18.06%,31.51%
Q9UHB9,Q7L014,80.0,0.01,16.66%,34.21%
Q9UHB9,Q06787,74.0,0.02,35.84%,47.16%
Q9UHB9,P50750,51.5,0.02,20.00%,34.51%
Q9UHB9,P55899,37.5,0.01,29.41%,45.09%
Q9UHB9,Q4G0J3,92.5,0.03,21.92%,37.20%
Q9UHB9,P05455,74.5,0.02,16.57%,32.62%
Q9UHB9,P60842,85.5,0.03,21.57%,37.32%
Q9UHB9,Q9UBU9,80.0,0.02,19.32%,32.88%
Q9UHB9,Q9Y6Y0,54.5,0.01,22.28%,39.67%
Q9UHB9,Q96BK5,42.0,0.01,29.78%,48.93%
Q9UHB9,Q96DU9,53.5,0.02,20.45%,34.41%
Q9UHB9,Q9Y2X3,74.5,0.02,18.79%,34.58%
Q9UHB9,P17693,51.0,0.02,20.68%,32.95%
Q9UHB9,Q9NY12,104.5,0.05,57.89%,57.89%
Q9UHB9,Q8TEQ6,109.0,0.02,19.60%,33.45%
Q9UHB9,Q00839,91.0,0.02,20.32%,31.86%
Q9UHB9,P31269,37.5,0.01,55.55%,55.55%
Q9UHB9,Q9NV31,47.0,0.02,20.28%,37.73%
Q9UHB9,Q96G21,66.0,0.02,22.15%,37.12%
Q9UHB9,P07910,61.0,0.02,19.91%,31.35%
Q9UHB9,P61978,50.0,0.01,29.23%,32.30%
Q9UHB9,O60341,94.5,0.02,18.72%,32.40%
Q9UHB9,P55769,33.5,0.02,26.98%,42.85%
Q9UHB9,Q9Y4Z0,73.0,0.04,37.09%,43.54%
Q9UHB9,Q9Y4Y9,27.0,0.02,33.33%,57.14%
Q9UHB9,Q15233,53.0,0.01,21.25%,33.75%
Q9UHB9,Q15788,85.5,0.01,18.42%,30.95%
Q9UHB9,O75817,41.0,0.02,20.10%,32.16%
Q9UHB9,Q99575,69.0,0.01,19.75%,35.25%
Q9UHB9,P04637,60.5,0.02,19.87%,33.65%
Q9UHB9,P17980,77.0,0.02,19.90%,35.62%
Q9UHB9,P09874,94.5,0.02,20.29%,34.74%
Q9UHB9,O94906,106.5,0.02,21.29%,34.80%
Q9UHB9,Q6P2Q9,72.5,0.01,20.35%,34.28%
Q9UHB9,Q8WXF1,69.0,0.02,21.23%,34.74%
Q9UHB9,Q13523,84.5,0.02,19.81%,35.96%
Q9UHB9,O43172,66.5,0.02,21.81%,40.00%
Q9UHB9,O43447,35.0,0.02,23.21%,44.64%
Q9UHB9,P60484,36.0,0.01,25.26%,43.15%
Q9UHB9,O43663,117.0,0.03,24.61%,41.15%
Q9UHB9,P11940,65.0,0.02,18.89%,35.94%
Q9UHB9,P19338,95.5,0.02,47.50%,57.49%
Q9UHB9,P26599,50.5,0.01,19.90%,31.61%
Q9UHB9,P61964,35.5,0.01,28.12%,40.62%
Q9UHB9,Q9HCJ0,51.0,0.00,30.15%,41.26%
Q9UHB9,O75643,91.0,0.01,19.42%,34.02%
Q9UHB9,Q8NDV7,59.0,0.01,20.37%,42.59%
Q9UHB9,Q96PU8,43.0,0.01,21.32%,36.49%
Q9UHB9,Q9UKL0,82.5,0.02,17.64%,29.61%
Q9UHB9,Q13127,75.0,0.01,16.58%,33.67%
Q9UHB9,O15042,75.0,0.01,20.43%,35.21%
Q9UHB9,P31483,44.5,0.01,21.85%,32.78%
Q9UHB9,Q13263,72.5,0.01,20.67%,35.86%
Q9UHB9,Q13595,89.5,0.04,29.11%,34.17%
Q9UHB9,Q9BUL9,42.0,0.02,38.70%,45.16%
Q9UHB9,P78346,36.5,0.01,19.29%,35.67%
Q9UHB9,P09234,33.0,0.01,28.00%,36.00%
Q9UHB9,P08621,57.5,0.02,24.46%,39.36%
Q9UHB9,P09661,65.5,0.03,22.40%,35.68%
Q9UHB9,P09132,37.0,0.02,20.00%,37.64%
Q9UHB9,O76094,98.5,0.02,18.37%,34.34%
Q9UHB9,Q01130,37.0,0.01,20.51%,35.89%
Q9UHB9,Q8N3U4,108.0,0.02,19.57%,31.83%
Q9UHB9,Q07955,92.0,0.04,25.00%,44.00%
Q9UHB9,O95793,53.5,0.01,24.39%,40.65%
Q9UHB9,Q13285,64.0,0.02,20.20%,34.84%
Q9UHB9,Q15022,130.5,0.03,20.65%,33.26%
Q9UHB9,P16989,37.0,0.01,21.25%,40.00%
Q9UHB9,P83876,35.5,0.02,26.66%,48.88%
Q9UHB9,P09012,36.5,0.01,21.22%,34.90%
Q9UHB9,Q96DI7,44.5,0.01,22.07%,32.46%
Q9UHB9,P23246,89.5,0.02,19.88%,28.26%
Q9UHB9,Q9Y3B4,47.0,0.03,30.95%,47.61%
Q9UHB9,P62312,26.5,0.02,17.85%,28.57%
Q9UHB9,Q5S007,81.0,0.01,17.85%,31.71%
Q9UHB9,O95777,31.0,0.02,26.38%,43.05%
Q9UHB9,Q9UK45,30.5,0.02,26.47%,52.94%
Q9UHB9,Q969L4,32.5,0.02,33.33%,55.55%
Q9UHB9,P83369,72.5,0.02,20.12%,33.93%
Q9UHB9,Q9HCE1,76.5,0.01,17.79%,31.07%
Q9UHB9,O00566,83.0,0.02,17.92%,36.84%
Q9UHB9,Q9NZI8,51.5,0.01,17.66%,33.41%
Q9UHB9,Q9Y6M1,64.5,0.02,19.53%,33.19%
Q9UHB9,O00425,57.0,0.01,18.91%,34.23%
Q9UHB9,Q7Z3B3,73.0,0.01,19.09%,33.07%
Q9UHB9,O94992,53.5,0.02,19.62%,30.14%
Q9UHB9,Q9Y333,41.5,0.03,27.58%,37.93%
Q9UHB9,P62310,37.5,0.02,29.78%,44.68%
Q9UHB9,O15116,49.0,0.03,47.36%,73.68%
Q9UHB9,P04150,57.5,0.01,18.70%,29.59%
Q9UHB9,Q92522,55.5,0.02,24.45%,40.21%
Q9UHB9,Q9UKC9,55.0,0.02,24.09%,36.96%
Q9UHB9,O60832,75.0,0.02,19.61%,36.07%
Q9UHB9,P15172,54.0,0.02,19.04%,31.60%
Q9UHB9,Q14764,67.5,0.01,22.81%,35.43%
Q9UHB9,Q6IBM8,50.5,0.01,17.48%,34.03%
Q9UHB9,Q8NEI3,42.0,0.01,21.47%,41.61%
Q9UHB9,A2VCT9,52.5,0.02,20.92%,33.47%
Q9UHB9,A0PJ92,66.5,0.02,24.51%,39.68%
Q9UHB9,Q49AS9,34.0,0.01,22.91%,50.00%
Q9UHB9,Q6PJX3,44.0,0.02,22.88%,38.13%
Q9UHB9,B7ZL34,104.5,0.02,19.71%,34.60%
Q9UHB9,Q3MI39,87.5,0.05,29.82%,34.21%
Q9UHB9,Q6IPL9,31.0,0.02,29.03%,48.38%
Q9UHB9,Q3B891,63.5,0.02,18.39%,34.59%
O75940,Q9UPQ9,67.0,0.01,21.12%,32.75%
O75940,Q13148,35.0,0.02,22.22%,41.66%
O75940,P08579,44.0,0.03,23.20%,40.79%
O75940,O14746,39.5,0.01,18.68%,37.36%
O75940,Q9UHB9,59.5,0.03,20.10%,40.72%
O75940,P49458,25.0,0.03,37.50%,75.00%
O75940,P37108,42.5,0.04,21.21%,37.37%
O75940,P61011,41.5,0.02,19.30%,34.15%
O75940,Q96RS0,71.0,0.03,20.76%,31.77%
O75940,P42224,57.0,0.02,20.32%,32.96%
O75940,O43818,64.0,0.03,23.03%,40.00%
O75940,P10155,75.0,0.04,23.00%,40.50%
O75940,Q9H633,28.5,0.02,22.72%,38.63%
O75940,P19474,48.5,0.02,19.20%,35.09%
O75940,O95707,45.0,0.03,24.77%,40.36%
O75940,P78345,49.0,0.03,15.44%,34.55%
O75940,P37231,43.0,0.02,24.21%,40.62%
O75940,O43251,50.0,0.03,22.64%,44.33%
O75940,P35268,58.5,0.06,23.30%,39.80%
O75940,P17735,36.5,0.02,22.42%,39.25%
O75940,O95931,28.5,0.02,18.42%,32.23%
O75940,Q9NVP2,30.5,0.02,28.20%,48.71%
O75940,Q9BUQ8,68.5,0.03,20.98%,44.44%
O75940,Q92841,59.5,0.02,18.92%,35.35%
O75940,P17844,46.5,0.02,17.93%,35.17%
O75940,Q8IUX4,39.5,0.02,20.56%,35.51%
O75940,Q9HCK5,50.5,0.02,18.22%,35.04%
O75940,Q9UL18,42.5,0.01,18.57%,32.85%
O75940,Q9H9G7,47.5,0.02,19.86%,36.30%
O75940,P19447,45.5,0.02,20.00%,43.47%
O75940,P35637,34.5,0.01,35.13%,48.64%
O75940,Q15910,63.0,0.02,21.19%,39.17%
O75940,Q15717,31.0,0.02,21.05%,29.82%
O75940,Q01844,40.5,0.01,20.73%,30.48%
O75940,Q96AV8,50.0,0.02,18.99%,32.40%
O75940,P49711,45.0,0.02,20.64%,34.83%
O75940,P38432,60.5,0.03,18.22%,35.41%
O75940,P52943,26.5,0.02,35.29%,58.82%
O75940,Q9UKV8,41.5,0.01,19.08%,35.87%
O75940,Q7L014,76.5,0.03,21.13%,39.02%
O75940,Q06787,45.0,0.02,24.35%,42.30%
O75940,P50750,37.0,0.02,23.77%,34.42%
O75940,P55899,38.0,0.02,17.94%,31.41%
O75940,Q4G0J3,81.5,0.04,23.80%,36.30%
O75940,P05455,87.0,0.05,25.24%,38.34%
O75940,P60842,40.5,0.02,22.09%,40.69%
O75940,Q9UBU9,40.0,0.02,24.05%,37.97%
O75940,Q9Y6Y0,43.0,0.02,18.09%,31.22%
O75940,Q96BK5,60.0,0.04,20.99%,32.74%
O75940,Q96DU9,59.0,0.03,21.96%,37.57%
O75940,Q9Y2X3,88.0,0.04,23.45%,36.21%
O75940,P17693,45.0,0.03,20.53%,38.39%
O75940,Q9NY12,31.5,0.02,26.31%,47.36%
O75940,Q8TEQ6,67.5,0.02,19.02%,34.41%
O75940,Q00839,59.0,0.02,21.10%,36.23%
O75940,P31269,40.5,0.03,18.93%,34.31%
O75940,Q9NV31,35.0,0.03,22.85%,37.14%
O75940,Q96G21,46.0,0.03,25.77%,43.29%
O75940,P07910,54.5,0.03,22.69%,42.55%
O75940,P61978,46.5,0.02,16.55%,35.09%
O75940,O60341,77.0,0.03,20.73%,42.07%
O75940,P55769,46.5,0.05,29.09%,45.45%
O75940,Q9Y4Z0,30.5,0.03,28.12%,53.12%
O75940,Q9Y4Y9,28.0,0.03,22.05%,41.17%
O75940,Q15233,55.0,0.03,16.18%,38.15%
O75940,Q15788,58.5,0.01,18.50%,34.25%
O75940,O75817,33.5,0.03,40.00%,60.00%
O75940,Q99575,53.5,0.02,20.16%,37.90%
O75940,P04637,54.5,0.03,23.46%,46.93%
O75940,P17980,49.0,0.02,16.82%,37.50%
O75940,P09874,67.5,0.02,17.59%,35.60%
O75940,O94906,52.0,0.02,20.40%,44.21%
O75940,Q6P2Q9,53.5,0.01,19.81%,34.90%
O75940,Q8WXF1,62.0,0.03,19.62%,39.25%
O75940,Q13523,63.5,0.02,20.62%,34.52%
O75940,O43172,61.5,0.03,23.56%,39.79%
O75940,O43447,27.5,0.02,22.72%,34.09%
O75940,P60484,33.5,0.02,33.33%,50.00%
O75940,O43663,60.0,0.03,20.34%,35.06%
O75940,P11940,69.5,0.03,20.11%,39.05%
O75940,P19338,78.0,0.03,23.21%,36.90%
O75940,P26599,44.5,0.02,20.30%,32.56%
O75940,P61964,49.0,0.03,21.66%,32.50%
O75940,Q9HCJ0,59.5,0.01,21.01%,40.12%
O75940,O75643,49.0,0.01,21.00%,39.26%
O75940,Q8NDV7,64.0,0.01,16.00%,33.33%
O75940,Q96PU8,48.5,0.03,20.62%,34.52%
O75940,Q9UKL0,72.5,0.04,21.05%,37.50%
O75940,Q13127,69.5,0.02,18.18%,39.89%
O75940,O15042,113.5,0.04,22.38%,40.47%
O75940,P31483,43.5,0.02,22.30%,36.92%
O75940,Q13263,41.5,0.01,23.80%,41.26%
O75940,Q13595,37.0,0.02,18.66%,42.66%
O75940,Q9BUL9,33.0,0.02,58.33%,66.66%
O75940,P78346,34.0,0.02,24.52%,43.39%
O75940,P09234,30.0,0.02,18.36%,44.89%
O75940,P08621,56.5,0.03,21.00%,42.00%
O75940,P09661,39.5,0.03,23.96%,35.53%
O75940,P09132,48.0,0.05,20.72%,38.73%
O75940,O76094,93.5,0.04,20.86%,35.65%
O75940,Q01130,45.0,0.03,18.18%,35.22%
O75940,Q8N3U4,50.5,0.01,23.63%,47.27%
O75940,Q07955,42.5,0.03,20.37%,40.74%
O75940,O95793,69.0,0.03,20.26%,34.64%
O75940,Q13285,32.0,0.01,35.29%,64.70%
O75940,Q15022,59.0,0.02,19.92%,31.64%
O75940,P16989,40.0,0.02,17.07%,31.09%
O75940,P83876,34.0,0.03,24.00%,56.00%
O75940,P09012,58.5,0.04,22.64%,31.13%
O75940,Q96DI7,38.5,0.02,34.37%,40.62%
O75940,P23246,61.5,0.02,20.63%,42.85%
O75940,Q9Y3B4,35.0,0.03,12.90%,38.70%
O75940,P62312,25.0,0.03,33.33%,66.66%
O75940,Q5S007,48.0,0.01,19.19%,37.37%
O75940,O95777,39.5,0.05,42.85%,46.42%
O75940,Q9UK45,30.0,0.03,33.33%,43.33%
O75940,Q969L4,19.0,0.02,24.13%,31.03%
O75940,P83369,37.5,0.02,18.78%,32.72%
O75940,Q9HCE1,58.0,0.02,24.39%,36.58%
O75940,O00566,79.0,0.03,19.71%,31.26%
O75940,Q9NZI8,69.0,0.03,22.13%,35.49%
O75940,Q9Y6M1,43.0,0.02,18.31%,33.16%
O75940,O00425,59.0,0.03,20.15%,31.55%
O75940,Q7Z3B3,47.0,0.01,23.65%,35.48%
O75940,O94992,57.5,0.03,22.64%,42.45%
O75940,Q9Y333,29.5,0.03,35.29%,50.00%
O75940,P62310,30.0,0.03,22.91%,45.83%
O75940,O15116,35.5,0.03,21.42%,44.64%
O75940,P04150,45.5,0.02,20.49%,39.34%
O75940,Q92522,54.5,0.04,31.81%,45.45%
O75940,Q9UKC9,48.0,0.02,22.61%,40.47%
O75940,O60832,57.5,0.03,19.32%,34.87%
O75940,P15172,40.0,0.02,32.50%,42.50%
O75940,Q14764,61.0,0.02,20.81%,40.27%
O75940,Q6IBM8,49.0,0.01,21.95%,33.17%
O75940,Q8NEI3,27.0,0.02,35.29%,52.94%
O75940,A2VCT9,35.5,0.02,25.00%,36.11%
O75940,A0PJ92,47.5,0.02,20.94%,39.26%
O75940,Q49AS9,36.0,0.02,20.27%,40.54%
O75940,Q6PJX3,45.0,0.04,23.36%,42.99%
O75940,B7ZL34,54.5,0.02,23.82%,37.02%
O75940,Q3MI39,30.0,0.02,26.92%,50.00%
O75940,Q6IPL9,24.0,0.02,29.62%,48.14%
O75940,Q3B891,51.5,0.02,16.66%,33.71%
P49458,Q9UPQ9,27.5,0.01,29.16%,41.66%
P49458,Q13148,47.0,0.04,27.11%,49.15%
P49458,P08579,26.5,0.03,20.31%,35.93%
P49458,O14746,28.5,0.01,21.42%,33.33%
P49458,Q9UHB9,29.0,0.02,22.72%,37.50%
P49458,O75940,25.0,0.03,40.00%,90.00%
P49458,P37108,44.5,0.08,23.63%,47.27%
P49458,P61011,27.0,0.02,24.39%,46.34%
P49458,Q96RS0,32.0,0.02,18.75%,52.08%
P49458,P42224,51.0,0.03,26.08%,49.27%
P49458,O43818,32.5,0.03,21.17%,36.47%
P49458,P10155,27.5,0.02,26.31%,47.36%
P49458,Q9H633,21.0,0.03,21.66%,38.33%
P49458,P19474,38.5,0.03,17.24%,44.82%
P49458,O95707,35.0,0.04,22.77%,38.61%
P49458,P78345,31.5,0.03,36.00%,60.00%
P49458,P37231,30.5,0.02,21.81%,40.00%
P49458,O43251,29.0,0.03,37.50%,56.25%
P49458,P35268,34.5,0.06,25.33%,37.33%
P49458,P17735,31.5,0.03,22.36%,35.52%
P49458,O95931,45.5,0.05,29.41%,50.00%
P49458,Q9NVP2,25.0,0.03,46.15%,61.53%
P49458,Q9BUQ8,30.0,0.02,43.75%,68.75%
P49458,Q92841,43.5,0.03,21.95%,42.68%
P49458,P17844,49.0,0.04,25.30%,44.57%
P49458,Q8IUX4,30.5,0.03,25.64%,41.02%
P49458,Q9HCK5,36.5,0.02,21.95%,51.21%
P49458,Q9UL18,33.0,0.02,18.57%,34.28%
P49458,Q9H9G7,30.5,0.02,19.67%,42.62%
P49458,P19447,32.5,0.02,16.88%,42.85%
P49458,P35637,24.0,0.02,30.43%,52.17%
P49458,Q15910,26.5,0.01,33.33%,36.36%
P49458,Q15717,29.0,0.03,22.58%,45.16%
P49458,Q01844,26.5,0.02,26.31%,34.21%
P49458,Q96AV8,33.0,0.02,29.03%,54.83%
P49458,P49711,27.0,0.02,22.41%,39.65%
P49458,P38432,32.5,0.02,29.16%,45.83%
P49458,P52943,26.0,0.03,28.57%,71.42%
P49458,Q9UKV8,38.5,0.02,18.81%,36.63%
P49458,Q7L014,32.0,0.02,28.30%,37.73%
P49458,Q06787,39.0,0.03,26.56%,46.87%
P49458,P50750,28.0,0.03,30.76%,48.71%
P49458,P55899,35.0,0.03,31.57%,47.36%
P49458,Q4G0J3,31.0,0.02,20.68%,44.82%
P49458,P05455,30.0,0.03,36.00%,44.00%
P49458,P60842,38.5,0.04,18.57%,47.14%
P49458,Q9UBU9,31.5,0.02,23.91%,43.47%
P49458,Q9Y6Y0,39.0,0.03,25.92%,59.25%
P49458,Q96BK5,24.0,0.02,19.44%,41.66%
P49458,Q96DU9,29.5,0.03,28.00%,52.00%
P49458,Q9Y2X3,44.5,0.04,23.68%,38.15%
P49458,P17693,37.0,0.04,21.91%,30.13%
P49458,Q9NY12,35.5,0.04,23.52%,55.88%
P49458,Q8TEQ6,44.5,0.02,28.33%,41.66%
P49458,Q00839,33.0,0.02,18.39%,43.67%
P49458,P31269,21.0,0.02,28.57%,47.61%
P49458,Q9NV31,31.5,0.04,23.46%,39.79%
P49458,Q96G21,30.0,0.03,22.44%,42.85%
P49458,P07910,42.0,0.05,27.11%,44.06%
P49458,P61978,29.0,0.02,33.33%,50.00%
P49458,O60341,47.0,0.03,23.00%,40.00%
P49458,P55769,35.0,0.06,20.83%,45.83%
P49458,Q9Y4Z0,26.0,0.04,38.88%,50.00%
P49458,Q9Y4Y9,28.5,0.06,25.64%,38.46%
P49458,Q15233,32.5,0.03,21.79%,43.58%
P49458,Q15788,35.0,0.01,32.30%,49.23%
P49458,O75817,23.5,0.04,26.08%,43.47%
P49458,Q99575,28.5,0.01,30.43%,56.52%
P49458,P04637,30.0,0.03,54.54%,72.72%
P49458,P17980,29.0,0.02,27.27%,59.09%
P49458,P09874,34.0,0.02,26.25%,40.00%
P49458,O94906,33.5,0.02,22.78%,36.70%
P49458,Q6P2Q9,51.0,0.02,19.60%,44.11%
P49458,Q8WXF1,35.5,0.03,32.25%,48.38%
P49458,Q13523,43.5,0.02,24.46%,37.23%
P49458,O43172,31.0,0.02,21.81%,45.45%
P49458,O43447,22.0,0.03,40.00%,45.00%
P49458,P60484,32.0,0.03,25.00%,58.33%
P49458,O43663,39.5,0.03,24.39%,35.36%
P49458,P11940,30.0,0.02,31.57%,57.89%
P49458,P19338,32.5,0.02,32.14%,57.14%
P49458,P26599,34.5,0.03,25.86%,39.65%
P49458,P61964,46.5,0.05,27.90%,53.48%
P49458,Q9HCJ0,29.0,0.01,27.77%,66.66%
P49458,O75643,53.5,0.02,25.97%,40.25%
P49458,Q8NDV7,45.0,0.02,26.86%,43.28%
P49458,Q96PU8,33.5,0.03,18.84%,40.57%
P49458,Q9UKL0,43.5,0.04,25.00%,38.09%
P49458,Q13127,33.5,0.02,26.41%,41.50%
P49458,O15042,30.5,0.01,18.11%,30.70%
P49458,P31483,28.0,0.02,35.29%,58.82%
P49458,Q13263,33.5,0.02,26.66%,40.00%
P49458,Q13595,29.0,0.03,21.79%,41.02%
P49458,Q9BUL9,21.0,0.03,31.03%,48.27%
P49458,P78346,30.0,0.03,41.66%,58.33%
